,n_fires,ret_pct
2024-09-05,30.0,-0.21270784221717465
2024-09-06,13.0,-1.1650350298901935
2024-09-09,6.0,0.3390048695012693
2024-09-10,19.0,0.41986500501236534
2024-09-11,22.0,-0.4897963449619458
2024-09-12,28.0,1.887963282727112
2024-09-13,31.0,-0.12761636040355961
2024-09-16,22.0,0.10746751326089488
2024-09-17,24.0,0.13709866056039743
2024-09-18,17.0,-0.16129951842196455
2024-09-19,15.0,0.15072376499098983
2024-09-20,30.0,1.4760441377741573
2024-09-23,32.0,0.5742385099666292
2024-09-24,25.0,0.0052030021699067674
2024-09-25,16.0,0.24575565157058943
2024-09-26,23.0,0.8148714241454025
2024-09-27,22.0,-0.14152231703233875
2024-09-30,11.0,-1.4060900852023384
2024-10-01,10.0,-0.05404401234794243
2024-10-03,10.0,-2.119637526098739
2024-10-04,2.0,-0.9326695880144675
2024-10-07,2.0,-0.8748875168602677
2024-10-08,4.0,0.8767647303469239
2024-10-09,13.0,-0.12473907279866303
2024-10-10,9.0,0.06604768849507447
2024-10-11,10.0,-0.13680536120755926
2024-10-14,9.0,0.6557345754428789
2024-10-15,11.0,-0.2809604904896901
2024-10-16,7.0,-0.34340754096676696
2024-10-17,2.0,-0.8868227322834543
2024-10-18,1.0,0.4210173941240125
2024-10-21,6.0,-0.293518237799828
2024-10-23,6.0,-0.1495564743491773
2024-10-24,3.0,-0.14773427748562273
2024-10-28,1.0,0.6548567634608204
2024-10-29,1.0,0.5246658848009123
2024-11-04,2.0,-1.27137736646451
2024-11-05,4.0,0.908305881860727
2024-11-06,10.0,1.1181870759630508
2024-11-07,10.0,-1.1628025706147627
2024-11-08,7.0,-0.2113709312467793
2024-11-11,1.0,-0.028567088740283353
2024-11-12,1.0,-1.0680930776533315
2024-11-18,1.0,-0.33527151631265184
2024-11-19,3.0,0.2758581406631766
2024-11-21,2.0,-0.7168807933116472
2024-11-22,4.0,2.3869464111237804
2024-11-25,7.0,1.3161295867362366
2024-11-26,3.0,-0.11312238174179257
2024-11-27,3.0,0.3323085437806128
2024-11-28,5.0,-1.4861029054492936
2024-11-29,3.0,0.9072001940535257
2024-12-02,13.0,0.6006820004948565
2024-12-03,8.0,0.7460011144599932
2024-12-04,18.0,0.04210968146538541
2024-12-05,28.0,0.9847825562885104
2024-12-06,21.0,-0.12384293961259507
2024-12-09,23.0,-0.23827399277279726
2024-12-10,18.0,-0.03635086213900074
2024-12-11,18.0,0.12901233029631864
2024-12-12,23.0,-0.3778196379659149
2024-12-13,13.0,0.8945547808588916
2024-12-16,27.0,-0.4039468921733236
2024-12-17,24.0,-1.3468730047733413
2024-12-18,9.0,-0.5635699812006956
2024-12-19,10.0,-1.0213311567061067
2024-12-20,15.0,-1.520556915080562
2024-12-23,5.0,0.7035472972972912
2024-12-24,4.0,-0.10861087115143775
2024-12-26,5.0,0.09503186263191132
2024-12-27,5.0,0.2661079652128029
2024-12-30,11.0,-0.7075847935867907
2024-12-31,4.0,-0.0004212721278373799
2025-01-01,8.0,0.41488871182535636
2025-01-02,11.0,1.8774033191665485
2025-01-03,6.0,-0.7602755327609123
2025-01-06,5.0,-1.6192595996625703
2025-01-07,4.0,0.38892874268343647
2025-01-08,4.0,-0.07993610384197103
2025-01-10,2.0,-0.4037999702463213
2025-01-14,1.0,0.3902874499386977
2025-01-15,1.0,0.16028803979861728
2025-01-16,1.0,0.4247650725383689
2025-01-17,2.0,-0.46586517926727744
2025-01-20,1.0,0.6100485537167577
2025-01-21,2.0,-1.3711845677293555
2025-01-23,4.0,0.21593282262408753
2025-01-24,2.0,-0.48760476583936674
2025-01-28,2.0,0.5611229817278129
2025-01-29,5.0,0.8966649288351114
2025-01-30,4.0,0.3730087599762788
2025-01-31,5.0,1.1135740150325812
2025-02-01,6.0,-0.11166221250199504
2025-02-03,6.0,-0.5157091976693451
2025-02-04,4.0,1.6189306820631133
2025-02-05,4.0,-0.1809207062143936
2025-02-06,1.0,-0.39226026346081966
2025-02-07,3.0,-0.18387386257991967
2025-02-13,6.0,-0.06009745771905495
2025-02-14,2.0,-0.4435266153706374
2025-02-17,2.0,0.13192755977626813
2025-02-18,1.0,-0.06184463402948426
2025-02-20,1.0,-0.08612081186238907
2025-02-21,4.0,-0.5117148798882476
2025-02-24,1.0,-1.0640105330068539
2025-02-27,5.0,-0.011087678764998277
2025-03-03,1.0,-0.024400049223838316
2025-03-04,4.0,-0.16569416451024388
2025-03-05,5.0,1.1531695069225467
2025-03-06,8.0,0.9284847776867
2025-03-07,2.0,0.03460139864501777
2025-03-10,3.0,-0.4088203913091726
2025-03-17,1.0,0.4980568336268254
2025-03-19,16.0,0.32100316461272094
2025-03-20,15.0,1.2356195589090069
2025-03-21,21.0,0.6888551951288902
2025-03-24,18.0,1.3188177230298859
2025-03-25,7.0,0.04353972876416368
2025-03-26,5.0,-0.7681079328545448
2025-03-27,7.0,0.4474827877002596
2025-03-28,7.0,-0.30773044101545244
2025-04-01,6.0,-1.5036571865236992
2025-04-02,5.0,0.7193842458686373
2025-04-03,20.0,-0.35251486188494496
2025-04-04,7.0,-1.4866619775066536
2025-04-08,6.0,1.6887318902814252
2025-04-09,10.0,-0.6065856008070525
2025-04-11,16.0,1.9170387409190415
2025-04-15,32.0,2.190239778210845
2025-04-16,28.0,0.4657316201027051
2025-04-17,34.0,1.7683476937954135
2025-04-21,43.0,1.1483498464016417
2025-04-22,30.0,0.17284255654137493
2025-04-23,17.0,0.6690840652122221
2025-04-24,22.0,-0.33807460922566923
2025-04-25,12.0,-0.855166336268387
2025-04-28,10.0,1.2028211882747275
2025-04-29,27.0,0.03061930965739812
2025-04-30,13.0,-0.007191007773188485
2025-05-02,16.0,0.05136803511647248
2025-05-05,17.0,0.4700890697612925
2025-05-06,9.0,-0.3333889859949313
2025-05-07,6.0,0.14274549954715887
2025-05-08,6.0,-0.5758880297096702
2025-05-09,6.0,-1.09501096942064
2025-05-12,27.0,3.8183073090219954
2025-05-13,31.0,-1.389583907654357
2025-05-14,38.0,0.36027960647213586
2025-05-15,36.0,1.6021438141461841
2025-05-16,46.0,-0.16877607536591732
2025-05-19,40.0,-0.29717088137536374
2025-05-20,15.0,-1.0484831354666824
2025-05-21,6.0,0.524831270888626
2025-05-22,15.0,-0.8211272774042211
2025-05-23,20.0,0.9892488718005854
2025-05-26,33.0,0.5954979456279652
2025-05-27,19.0,-0.6997724870316469
2025-05-28,34.0,-0.29706520659956714
2025-05-29,32.0,0.3278479228775888
2025-05-30,37.0,-0.333823496911434
2025-06-02,33.0,-0.13777230725331435
2025-06-03,37.0,-0.7043833380258491
2025-06-04,29.0,0.3165904807986175
2025-06-05,43.0,0.5308696762106768
2025-06-06,41.0,1.018752395450262
2025-06-09,60.0,0.4005448710087123
2025-06-10,41.0,0.00418584595869298
2025-06-11,17.0,0.14798446727146697
2025-06-12,10.0,-1.0071084662786611
2025-06-13,6.0,-0.6814458847919758
2025-06-16,16.0,0.921979376770854
2025-06-17,15.0,-0.37319707924959866
2025-06-18,4.0,-0.16637405234334324
2025-06-19,4.0,-0.07577278241026608
2025-06-20,9.0,1.287247095983779
2025-06-23,12.0,-0.559484548726974
2025-06-24,14.0,0.29012296868362597
2025-06-25,20.0,0.8001820520425307
2025-06-26,22.0,1.2052010814129765
2025-06-27,34.0,0.3475704773181043
2025-06-30,27.0,-0.4709842354665206
2025-07-01,21.0,0.09699396772837598
2025-07-02,14.0,-0.34610085397696055
2025-07-03,16.0,-0.188971251922454
2025-07-04,16.0,0.21924250859925998
2025-07-07,15.0,0.0011813410706551508
2025-07-08,10.0,0.24036171315751087
2025-07-09,16.0,-0.181801902732881
2025-07-10,14.0,-0.4743646446198069
2025-07-11,10.0,-0.8100901810276007
2025-07-14,11.0,-0.2685854157148504
2025-07-15,17.0,0.4525103218794291
2025-07-16,22.0,0.06449487413033861
2025-07-17,16.0,-0.3990217351728331
2025-07-18,14.0,-0.5696558047242783
2025-07-21,10.0,0.48981443028652816
2025-07-22,11.0,-0.11876443882732346
2025-07-23,13.0,0.6344544590244583
2025-07-24,14.0,-0.6256994627491075
2025-07-25,1.0,-0.8981674037030651
2025-07-28,6.0,-0.6284962329387578
2025-07-29,10.0,0.5680474234370125
2025-07-30,12.0,0.1367835124523431
2025-07-31,7.0,-0.34882717656889994
2025-08-01,11.0,-0.8195943742782208
2025-08-04,8.0,0.6407415043054421
2025-08-05,6.0,-0.29608040671041946
2025-08-06,1.0,-0.3056914228121266
2025-08-07,2.0,0.08932609229541644
2025-08-08,2.0,-0.9466912735407229
2025-08-11,4.0,0.9101804471857822
2025-08-12,6.0,-0.39719417907191357
2025-08-13,11.0,0.5388453516712133
2025-08-14,7.0,0.048543816407109475
2025-08-18,13.0,0.9973019276634965
2025-08-19,12.0,0.41685646806257637
2025-08-20,14.0,0.27981813736617234
2025-08-21,7.0,0.13252889742787488
2025-08-22,5.0,-0.8517482060098724
2025-08-25,9.0,0.39264173509054867
2025-08-26,7.0,-1.0241179872034878
2025-08-28,6.0,-0.8544430103923584
2025-08-29,1.0,-0.30223697933294824
2025-09-01,10.0,0.8114070174605414
2025-09-02,10.0,-0.18457290617897026
2025-09-03,9.0,0.5510715147017065
2025-09-04,24.0,0.07788776228048189
2025-09-05,8.0,0.027084730671167456
2025-09-08,20.0,0.12994782193525012
2025-09-09,4.0,0.3852930178235292
2025-09-10,10.0,0.42020862308871365
2025-09-11,7.0,0.12974116602184615
2025-09-12,6.0,0.4339045410009845
2025-09-15,14.0,-0.17838966811339896
2025-09-16,6.0,0.6777256391098607
2025-09-17,13.0,0.3611475529465391
2025-09-18,10.0,0.36853015416349333
2025-09-19,18.0,-0.37976065391384095
2025-09-22,19.0,-0.49236357186648316
2025-09-23,24.0,-0.13034343973540308
2025-09-24,11.0,-0.447365300760838
2025-09-25,5.0,-0.6626948212322681
2025-09-26,3.0,-0.9487437927231501
2025-09-29,5.0,-0.08030448049409777
2025-09-30,10.0,-0.09661407544825362
2025-10-01,11.0,0.9150390492475902
2025-10-03,22.0,0.23332467769816567
2025-10-06,17.0,0.7367178791287232
2025-10-07,15.0,0.12222193924698033
2025-10-08,8.0,-0.24752925801897474
2025-10-09,8.0,0.5416017571936882
2025-10-10,9.0,0.41120501676790155
2025-10-13,6.0,-0.22938183927065925
2025-10-14,9.0,-0.3244479132464395
2025-10-15,8.0,0.7080820872521931
2025-10-16,12.0,1.0336228211479837
2025-10-17,4.0,0.48679837376106594
2025-10-20,19.0,0.5184813729964155
2025-10-21,6.0,0.09847568259027106
2025-10-23,19.0,0.08814076368377499
2025-10-24,13.0,-0.37174505259611745
2025-10-27,22.0,0.6625291500029773
2025-10-28,21.0,-0.1149638146805021
2025-10-29,26.0,0.45381040946781415
2025-10-30,11.0,-0.6757175647810088
2025-10-31,17.0,-0.6018660837397216
2025-11-03,23.0,0.16036793506921665
2025-11-04,17.0,-0.6431586779760301
2025-11-06,10.0,-0.34359080045569534
2025-11-07,10.0,-0.06820322478444663
2025-11-10,19.0,0.32185728871263475
2025-11-11,10.0,0.47156471705849246
2025-11-12,28.0,0.7038409025849734
2025-11-13,16.0,0.012944949620363744
2025-11-14,10.0,0.1194026471448284
2025-11-17,14.0,0.39906690408659795
2025-11-18,13.0,-0.39748069020186794
2025-11-19,13.0,0.5503640675154298
2025-11-20,14.0,0.5354541588221684
2025-11-21,3.0,-0.47342428227803435
2025-11-24,5.0,-0.4167936312968079
2025-11-25,5.0,-0.2877529180069005
2025-11-26,15.0,1.2381783530362567
2025-11-27,10.0,0.03911422381892571
2025-11-28,11.0,-0.04806903583736144
2025-12-01,11.0,-0.10380212747401751
2025-12-02,8.0,-0.5484113396941881
2025-12-03,4.0,-0.17746951904364927
2025-12-04,11.0,0.18375278996383138
2025-12-05,10.0,0.5865433091659877
2025-12-08,3.0,-0.862653945989178
2025-12-09,3.0,-0.46570811090926867
2025-12-10,3.0,-0.31598875909956137
2025-12-11,3.0,0.54565875164998
2025-12-12,8.0,0.5729990019651465
2025-12-15,5.0,-0.07543469807149705
2025-12-16,3.0,-0.6424068837574293
2025-12-17,6.0,-0.1606677033445636
2025-12-18,8.0,-0.011619552256891819
2025-12-19,11.0,0.5843362036054733
2025-12-22,24.0,0.7933329106115661
2025-12-23,14.0,0.018148889399149937
2025-12-24,11.0,-0.13389838361685946
2025-12-26,8.0,-0.3817552133005053
2025-12-29,7.0,-0.3847631310177624
2025-12-30,4.0,-0.012527898855285713
2025-12-31,6.0,0.7353834224439026
2026-01-01,13.0,0.06487344669803274
2026-01-02,20.0,0.6960765170238581
2026-01-05,18.0,-0.2972058760474017
2026-01-06,19.0,-0.27276473171363724
2026-01-07,16.0,-0.1449622016468255
2026-01-08,2.0,-1.0095364158449915
2026-01-09,2.0,-0.7479613285493514
2026-01-13,4.0,-0.2246942885392733
2026-01-14,14.0,-0.259211846006413
2026-01-16,11.0,0.11201764399650926
2026-01-19,6.0,-0.4236324757381116
2026-01-20,3.0,-1.3796877137441155
2026-01-21,1.0,-0.29723570791637677
2026-01-22,5.0,0.526285960946038
2026-01-23,10.0,-0.9539381186706164
2026-01-27,9.0,0.5060152863462841
2026-01-28,17.0,0.6647346488174222
2026-01-29,23.0,0.30048195489833507
2026-01-30,6.0,-0.3865234077404689
2026-02-03,11.0,2.547593233021894
2026-02-04,4.0,0.18831648283172964
2026-02-05,1.0,-0.516756745616076
2026-02-06,3.0,0.19849016468285186
2026-02-09,20.0,0.6756581098813275
2026-02-10,15.0,0.26229876069705504
2026-02-11,16.0,0.07209990483325601
2026-02-12,10.0,-0.565042923620962
2026-02-13,4.0,-1.302348257655217
2026-02-16,9.0,0.8309432803093486
2026-02-17,12.0,0.166066292063749
2026-02-18,25.0,0.3652002197183979
2026-02-19,18.0,-1.4136684522350174
2026-02-20,9.0,0.4592550680687868
2026-02-23,23.0,0.554333479982394
2026-02-24,27.0,-1.1214156627970318
2026-02-25,35.0,0.2275335490801167
2026-02-26,27.0,0.05513894339252978
2026-02-27,21.0,-1.2468368500212268
2026-03-02,6.0,-1.2429227421638323
2026-03-04,2.0,-1.5491187895474101
2026-03-05,4.0,1.1658274570576665
2026-03-06,12.0,-1.2737318930444053
2026-03-09,1.0,-1.7275692308183932
2026-03-10,7.0,0.9719840791548862
2026-03-11,7.0,-1.6270567743087438
2026-03-12,5.0,-0.9540396930332928
2026-03-13,1.0,-2.064586811222946
2026-03-17,2.0,0.7362598835607637
2026-03-18,1.0,0.8339304375208911
2026-03-20,4.0,0.4884308965338757
2026-03-24,2.0,1.7756683156527453
2026-03-25,4.0,1.719805962740728
2026-03-27,1.0,-2.088905112938999
2026-04-01,3.0,1.5583438293735208
2026-04-02,2.0,0.14858954897207788
2026-04-06,5.0,1.123362266767347
2026-04-07,2.0,0.6765878576948658
2026-04-08,3.0,3.7783792956159967
2026-04-09,6.0,-0.9261439434677166
2026-04-10,11.0,1.1587753764504383
2026-04-13,11.0,-0.8646321593950623
2026-04-15,23.0,1.6300637062472756
2026-04-16,30.0,-0.1425873978533332
2026-04-17,39.0,0.6480241406387144
2026-04-20,35.0,0.04639499277327985
2026-04-21,45.0,0.8690798564113589
2026-04-22,45.0,-0.8076788618238351
2026-04-23,35.0,-0.8411190019346093
2026-04-24,15.0,-1.1380506539678703
2026-04-27,37.0,0.8149234824183171
2026-04-28,43.0,-0.4026115924964935
2026-04-29,49.0,0.7582657634449097
2026-04-30,14.0,-0.7449012061355398
2026-05-04,36.0,0.5073434414612388
2026-05-05,31.0,-0.35863394542201554
2026-05-06,46.0,1.240589643353629
2026-05-07,58.0,-0.017668148029703623
2026-05-08,49.0,-0.6186630612244115
2026-05-11,26.0,-1.4903149402549887
2026-05-12,10.0,-1.8319683541890175
2026-05-13,9.0,0.14135784059419176
2026-05-14,21.0,1.1831236369372666
2026-05-15,14.0,-0.19459851637491088
2026-05-18,7.0,0.027276920718177777
2026-05-19,21.0,-0.1350921241076941
2026-05-20,13.0,0.173596409518173
2026-05-21,22.0,-0.018178203854768427
2026-05-22,11.0,0.2731024474358801
2026-05-25,19.0,1.317064277657587
2026-05-26,21.0,-0.4910181295375682
2026-05-27,37.0,-0.027385257567613674
2026-05-29,38.0,-1.5033175629577955
2026-06-01,14.0,-0.7013425513053284
2026-06-02,10.0,0.431736306319519
2026-06-03,14.0,-0.33193946094914883
2026-06-04,17.0,0.046788683297016576
2026-06-05,12.0,-0.21289028843615165
2026-06-08,8.0,-1.0429338627102713
2026-06-09,12.0,0.5150698844224255
2026-06-10,8.0,-0.11681556778996294
2026-06-11,6.0,-0.22980713363744965
2026-06-12,10.0,1.9916620139797336
2026-06-15,33.0,0.9778646829145199
2026-06-16,14.0,0.5669932287180934
2026-06-17,22.0,0.4024687267071059
2026-06-18,19.0,0.34169978003351087
2026-06-19,22.0,-0.6409317718677587
2026-06-22,19.0,0.37396580495980825
2026-06-23,9.0,-1.1567105067506356
2026-06-24,19.0,0.8292056551520766
2026-06-25,26.0,0.14299437722400388
2026-06-29,14.0,-0.4562271366810755
2026-06-30,14.0,-0.33616954637991636
2026-07-01,24.0,0.5870320831107279
2026-07-02,22.0,0.7075342557701703
2026-07-03,29.0,0.3935786500487426
2026-07-06,33.0,0.6571669412775316
2026-07-07,27.0,-0.12955357222089736
2026-07-08,9.0,-2.117524515827318
2026-07-09,15.0,0.33812004144717633
2026-07-10,18.0,1.018660596494203
2026-07-13,16.0,0.01693570555851842
2026-07-14,11.0,-0.6565165369047166
2026-07-15,9.0,0.10996658451518648
2026-07-16,12.0,-0.023880225097083763
2026-07-17,9.0,1.086501464311307
2026-07-20,10.0,-0.3936861885253551
2026-07-21,19.0,-0.20958714957608482
2026-07-22,15.0,-0.79151479856997
2026-07-23,5.0,-0.5277924285044588
2026-07-24,4.0,-0.4279518395644999
2026-07-27,13.0,0.9613989195766948
2026-07-28,27.0,-0.04417249460887396
2026-07-29,27.0,1.1042140877174367
2026-07-30,23.0,0.27608503860552247
2026-07-31,21.0,0.27326071386892803
2026-08-03,31.0,1.602311299947612
2026-08-04,17.0,-0.6434102501316152
2026-08-05,23.0,0.03961015419633451
2026-08-06,17.0,0.04609043862535689
2026-08-07,16.0,-0.2652606323063855
2026-08-10,24.0,0.053520726622768855
2026-08-11,20.0,-0.45599768521350503
2026-08-12,11.0,-0.14608711753293369
2026-08-13,18.0,-0.16410088683697088
2026-08-14,13.0,-0.1223552770366676
2026-08-17,10.0,-0.3215530221415075
2026-08-18,10.0,-0.546574073098649
2026-08-19,8.0,-0.3171182995427735
2026-08-20,20.0,0.6377062464663963
2026-08-21,15.0,0.0831566345525836
2026-08-24,16.0,-0.13586186190829297
2026-08-25,15.0,0.4768973030496282
2026-08-26,24.0,-0.521073030646213
2026-08-27,15.0,-0.482904816122931
2026-08-28,14.0,0.35200411203846205
2026-08-31,13.0,-0.39399146852709954
2026-09-01,9.0,-0.10215614763854353
2026-09-02,6.0,-0.5875986577431824
2026-09-03,11.0,-0.1714444670038784
2026-09-04,11.0,0.10157727849795517
2026-09-07,9.0,-0.49606795633274636
2026-09-08,7.0,-0.605786072604142
2026-09-09,11.0,-0.8614290302979777
2026-09-10,6.0,0.19760058574995742
2026-09-11,6.0,-0.33947460674703667
2026-09-16,1.0,0.4282266299549198
