ticker,date,direction,streak_len,swing_pnl,day1_pnl
AXISBANK,2022-08-08,up,2,2.2028444841642347,0.33751280272604767
AXISBANK,2022-08-11,up,4,0.600161626756468,0.9461001438352712
AXISBANK,2022-08-16,up,6,-1.3593418192420326,0.7299492581792633
AXISBANK,2022-09-09,up,2,3.3887055792636067,0.36750378595999944
AXISBANK,2022-09-12,up,3,2.634235057186185,1.6555634832788435
AXISBANK,2022-09-20,up,2,-0.8224991341616139,-0.7550496300315235
AXISBANK,2022-10-21,up,6,1.8997103353099565,8.705679861639393
AXISBANK,2022-10-24,up,7,-6.054712704242293,-0.5304589407233773
AXISBANK,2022-12-08,up,1,1.2963491684246264,2.320640804691143
AXISBANK,2022-12-21,down,2,0.4998609986508251,-2.2468345754825814
AXISBANK,2023-01-03,up,2,-5.550982284023098,-0.020185290170260384
AXISBANK,2023-05-15,up,2,3.5594794193904766,-0.21433586330885657
AXISBANK,2023-05-29,up,3,1.78799125255249,-0.35834942629843214
AXISBANK,2023-06-05,up,2,4.366977748592671,0.688170053123538
AXISBANK,2023-06-06,up,3,2.835226358421772,1.4896152746493696
AXISBANK,2023-06-07,up,4,1.0502445881268585,-0.26176223769446283
AXISBANK,2023-06-13,up,2,-2.0381450208492358,-0.06167717595172428
AXISBANK,2023-09-11,up,7,-0.7417832886699949,0.6989102583276008
AXISBANK,2023-09-12,down,1,-0.5718419852926426,-0.601572594494526
AXISBANK,2023-09-13,up,1,-1.3890929306899724,-0.05910918604685733
AXISBANK,2023-09-14,up,2,-2.5276762695861765,-0.10615555457715864
AXISBANK,2023-09-15,up,3,-1.4853378035184273,-0.5802400945969954
AXISBANK,2023-09-20,down,2,-1.7801699323077957,-0.9941833757370011
AXISBANK,2024-05-23,up,5,3.062349682651333,1.1955927170430813
AXISBANK,2024-05-24,down,1,4.117551758808813,0.2893879090781537
AXISBANK,2024-05-27,down,2,3.467372095686616,0.4324173524899111
AXISBANK,2024-06-03,up,2,2.0524488272735564,1.8319772375580579
AXISBANK,2024-06-19,down,1,3.35983084348479,-0.001627842329399165
AXISBANK,2024-06-25,up,2,5.196333647023721,2.3054850615252587
AXISBANK,2024-06-26,up,3,2.5021557960442253,1.9341221555954302
AXISBANK,2024-06-27,up,4,1.3764156960530904,-1.2555441561611258
AXISBANK,2024-07-12,up,1,-13.33481824504984,0.6722898853502857
AXISBANK,2024-09-25,up,5,-10.737978539667992,-0.03615134420230648
AXISBANK,2024-09-26,up,6,-6.3024785133390715,-0.3409388932598789
AXISBANK,2025-04-15,up,2,5.2678800197455855,0.8225974075358744
AXISBANK,2025-04-16,up,3,2.5401172816256867,2.940977795528865
AXISBANK,2025-04-17,up,4,2.880526460948385,2.795006488827889
AXISBANK,2025-04-21,up,5,-0.962165142761251,2.0912842817739863
AXISBANK,2025-09-23,down,3,5.155650349616092,1.2712686868943113
AXISBANK,2025-10-03,up,2,4.016068103968462,0.5375535915192797
AXISBANK,2025-10-06,up,3,2.685227063336537,1.512638826071666
AXISBANK,2025-10-20,up,4,2.928534545895145,0.23021749135052616
AXISBANK,2025-10-21,up,5,-1.022612863883765,0.6577124441137672
AXISBANK,2025-10-23,up,6,-0.27261764735799776,0.7394334219082976
AXISBANK,2025-11-18,down,1,1.4120477053175984,0.054840784183762814
AXISBANK,2026-01-19,down,1,3.128357537893045,-0.7179552515544807
AXISBANK,2026-01-28,up,2,2.7714749409486705,-1.631950637494306
AXISBANK,2026-01-30,down,1,0.05471223192081709,-2.706419986534525
AXISBANK,2026-02-03,up,1,-0.6202000249048822,-1.1470536141187426
AXISBANK,2026-02-18,up,3,-10.332273372969613,0.3159943745955296
AXISBANK,2026-02-23,up,2,-13.8455821449449,0.5962342348964533
AXISBANK,2026-06-24,up,1,-5.580950430291387,0.14513964387514733
AXISBANK,2026-06-25,up,2,-4.632380741159237,-0.030903837748863516
BAJAJ-AUTO,2021-09-28,down,1,0.8702398753452689,-1.1262493210564828
BAJAJ-AUTO,2021-10-12,up,4,-6.712637972035784,0.767454093429687
BAJAJ-AUTO,2022-01-28,down,2,1.8741411598505175,-0.9701562476069014
BAJAJ-AUTO,2022-01-31,up,1,1.1448958509297391,-0.08691207046528371
BAJAJ-AUTO,2022-02-03,down,1,-3.6399056737527524,0.29881766355623895
BAJAJ-AUTO,2022-03-28,up,1,1.9565954833651977,-1.0381109827911184
BAJAJ-AUTO,2022-04-04,up,2,3.3832465450709837,0.007171829055474532
BAJAJ-AUTO,2022-04-05,down,1,2.670636680232197,0.2674854782292124
BAJAJ-AUTO,2022-04-26,up,1,-1.6595865518114428,0.38441784819387426
BAJAJ-AUTO,2022-05-31,down,1,-7.072120758603207,-1.159051133049982
BAJAJ-AUTO,2022-07-18,up,2,2.134134186016845,0.9763646383577296
BAJAJ-AUTO,2022-07-19,up,3,0.6209578088567369,0.20075063280091676
BAJAJ-AUTO,2022-07-22,up,6,0.004810717563796807,-0.8910661469344272
BAJAJ-AUTO,2023-04-03,up,3,5.35082545311083,0.7256204089172824
BAJAJ-AUTO,2023-04-05,up,4,4.04547730294087,0.3244104882346832
BAJAJ-AUTO,2023-04-06,up,5,3.219977120472506,-0.2973659557174657
BAJAJ-AUTO,2023-04-11,up,7,7.717800860933544,2.0780161653361384
BAJAJ-AUTO,2023-04-12,up,8,4.8456228761176945,1.5586384114493423
BAJAJ-AUTO,2023-04-27,up,4,2.2999289267946255,0.010805348258724479
BAJAJ-AUTO,2023-05-02,up,6,1.9577159782580233,0.5065400460511293
BAJAJ-AUTO,2023-05-08,up,1,2.5384560609799323,0.967482517651419
BAJAJ-AUTO,2023-05-12,up,1,0.5854488983034534,-1.0389931058681245
BAJAJ-AUTO,2023-06-08,down,1,-2.499867246641352,-0.23254100100272845
BAJAJ-AUTO,2023-09-18,down,1,-2.1323774921517824,0.024252402775415405
BAJAJ-AUTO,2023-10-19,down,2,3.202186799831108,4.31133584302581
BAJAJ-AUTO,2023-11-15,up,3,2.721953933357968,0.6881267357073506
BAJAJ-AUTO,2023-11-16,up,4,3.0231346362248335,-0.46348093298135273
BAJAJ-AUTO,2023-11-17,down,1,2.5009462009824013,-0.020788701776930374
BAJAJ-AUTO,2023-11-22,up,2,4.572319174742034,1.1177548224510225
BAJAJ-AUTO,2023-11-23,down,1,3.5283953172300153,2.524724822908153
BAJAJ-AUTO,2023-11-28,up,1,3.5376839846489094,0.3372399746235377
BAJAJ-AUTO,2023-11-29,up,2,2.172246160997071,0.41437359741600677
BAJAJ-AUTO,2023-11-30,up,3,1.2211479616470955,-1.2548291788060162
BAJAJ-AUTO,2023-12-04,up,5,1.5367336816099364,0.5601940757442581
BAJAJ-AUTO,2023-12-12,down,1,3.4712567437630737,0.17781375870953298
BAJAJ-AUTO,2023-12-15,up,3,4.972776093490894,-1.8242092163005652
BAJAJ-AUTO,2023-12-18,down,1,4.282476963928472,0.5577989577272513
BAJAJ-AUTO,2023-12-27,up,4,7.1683245621049,2.9216257686209612
BAJAJ-AUTO,2023-12-29,down,1,3.1377366348776192,-0.05833006253180839
BAJAJ-AUTO,2024-01-03,down,2,6.271441890002483,2.284177546953048
BAJAJ-AUTO,2024-01-09,up,1,2.52029094583901,0.07837717117407106
BAJAJ-AUTO,2024-01-25,down,1,8.705019364422672,2.124866947866444
BAJAJ-AUTO,2024-02-01,down,1,4.645906619485207,-0.6399177673951262
BAJAJ-AUTO,2024-02-05,down,1,3.149527191710577,-2.060712787457386
BAJAJ-AUTO,2024-02-13,up,1,5.1996576285482154,-0.18412921205402943
BAJAJ-AUTO,2024-02-14,up,2,4.391621436269855,1.8279326992793221
BAJAJ-AUTO,2024-02-16,up,4,8.312342654038996,2.4685859756756967
BAJAJ-AUTO,2024-02-19,up,5,4.487345126195597,0.08558233665301174
BAJAJ-AUTO,2024-03-06,up,1,4.102295539844669,0.5266067324197987
BAJAJ-AUTO,2024-03-07,up,2,2.5295711760605633,3.425894083891512
BAJAJ-AUTO,2024-03-11,down,1,-0.803572375078565,-4.222396808432682
BAJAJ-AUTO,2024-03-27,up,1,-3.292927627058062,0.7393969379621446
BAJAJ-AUTO,2024-04-02,down,1,-6.420860079642077,-0.9137178745044383
BAJAJ-AUTO,2024-06-05,up,1,-0.7772425956568241,1.0965903718120673
BAJAJ-AUTO,2024-06-06,up,2,-2.3207098033440454,-0.8614371126596465
BAJAJ-AUTO,2024-06-10,down,1,-3.959117595301931,-0.498530022948096
BAJAJ-AUTO,2024-06-14,up,4,-4.646113853249833,-0.7176506846299446
BAJAJ-AUTO,2024-08-22,up,6,11.330911906427254,-0.23734905520665928
BAJAJ-AUTO,2024-08-23,up,7,10.585814403906957,3.121388456528673
BAJAJ-AUTO,2024-08-26,up,8,5.997465558198689,-0.9105007165439494
BAJAJ-AUTO,2024-08-28,up,10,4.752784707122082,-0.36947143485603906
BAJAJ-AUTO,2024-08-29,up,11,3.320073541531743,0.6168411326475498
BAJAJ-AUTO,2024-08-30,up,12,4.736685237407445,0.1994635119334287
BAJAJ-AUTO,2024-09-02,up,13,4.0524363262191665,1.1843508998896857
BAJAJ-AUTO,2024-09-11,down,1,6.605158580520931,2.4164409576769463
BAJAJ-AUTO,2024-09-12,up,1,3.3869717225979867,1.424833083639343
BAJAJ-AUTO,2024-09-13,down,1,0.9473911904704035,-0.8797513377569399
BAJAJ-AUTO,2024-09-17,up,2,3.2252715185759673,-0.9446664368561453
BAJAJ-AUTO,2024-09-18,down,1,2.545031333074843,-1.8409285281286936
BAJAJ-AUTO,2024-09-23,up,3,4.188286959305021,0.9598581234156134
BAJAJ-AUTO,2024-09-24,up,4,1.444718175077786,-0.41713886142790146
BAJAJ-AUTO,2024-09-26,up,6,-19.301906055277605,0.6520225211350761
BAJAJ-AUTO,2024-09-27,down,1,-20.56873212674841,-1.4622025801650729
BAJAJ-AUTO,2025-05-26,up,2,-4.225416954049354,0.4400780052791431
BAJAJ-AUTO,2025-09-01,up,1,5.7939381705168325,0.595921491443896
BAJAJ-AUTO,2025-09-02,down,1,3.8624305856609364,-0.33786805942622733
BAJAJ-AUTO,2025-09-04,up,2,2.8157857952692433,-0.6337500296316634
BAJAJ-AUTO,2025-09-08,up,4,-7.263277348224384,-0.10390661755101949
BAJAJ-AUTO,2026-01-01,up,2,-2.805614405097301,1.1118063650676246
BAJAJ-AUTO,2026-01-06,down,2,-2.264801560146379,-0.6619114259351577
BAJAJ-AUTO,2026-01-08,down,4,-3.6478665102143037,-0.9693045935814992
BAJAJ-AUTO,2026-02-18,up,3,1.1758929421372466,0.11373144348749697
BAJAJ-AUTO,2026-02-25,up,1,-12.21386976346459,0.3630389233810094
BAJAJ-AUTO,2026-04-30,down,1,3.520307420903257,2.7679066982976064
BAJAJ-AUTO,2026-05-04,up,1,2.2166420263045383,0.35437545968515227
BAJAJ-AUTO,2026-05-07,down,1,2.6459209559456465,0.9032622618238006
BAJAJ-AUTO,2026-05-27,down,2,-6.900040189027001,-1.60617525187432
BAJAJ-AUTO,2026-07-22,down,3,7.172470978441137,3.6437132519222093
BAJAJ-AUTO,2026-07-23,down,4,2.5964367267100386,1.288499033253654
BAJAJ-AUTO,2026-07-28,down,1,4.112743141586228,0.4596644348639156
BAJAJ-AUTO,2026-07-29,up,1,3.3873618629607583,-1.129731038946613
BAJAJ-AUTO,2026-07-31,up,3,0.9520555391616448,-0.12649206275247016
BAJAJ-AUTO,2026-08-03,up,4,1.3053799166377056,0.8761198322451591
BAJAJ-AUTO,2026-09-01,down,2,-4.902527756928443,0.16693121367608033
BAJAJFINSV,2021-10-12,up,4,-3.8914101071463314,0.4271518598002899
BAJAJFINSV,2021-10-13,up,5,-5.242392938470686,-1.170736304943465
BAJAJFINSV,2021-10-18,up,7,-2.6530982815296977,1.7796743789206593
BAJAJFINSV,2021-10-19,down,1,-4.528926559121915,-0.6902634040204636
BAJAJFINSV,2022-01-17,up,1,-13.220901505352323,-0.2619596377341993
BAJAJFINSV,2022-01-18,down,1,-12.248897670752545,-1.5500204429439335
BAJAJFINSV,2022-03-30,up,3,-8.078524276454523,1.7106799559699848
BAJAJFINSV,2022-04-04,up,2,-14.724641840023144,-0.9576395479251043
BAJAJFINSV,2022-07-28,up,2,14.056782606428975,10.159703788517294
BAJAJFINSV,2022-08-08,up,2,8.759477304747975,0.29718313562083765
BAJAJFINSV,2022-08-10,up,3,7.489367130805746,1.6790430458455852
BAJAJFINSV,2022-08-11,up,4,6.906453001431911,0.11191810733286456
BAJAJFINSV,2022-08-17,up,7,8.305375700064953,5.172322482764646
BAJAJFINSV,2022-09-01,down,1,3.6006546377528537,2.715427024235151
BAJAJFINSV,2022-09-02,down,2,0.40570594110433955,-1.99930536523113
BAJAJFINSV,2022-09-13,up,4,-5.145049512088617,-1.3617817329714454
BAJAJFINSV,2023-04-27,up,4,4.073301157986586,0.6792050007137229
BAJAJFINSV,2023-05-05,down,1,3.758213148398193,-1.2555303456614597
BAJAJFINSV,2023-05-08,up,1,2.5896343247892695,0.7123600913563566
BAJAJFINSV,2023-05-09,up,2,1.3679793728011536,0.08082291181410461
BAJAJFINSV,2023-05-29,up,3,2.141585280441638,-0.10921341948889607
BAJAJFINSV,2023-06-16,up,1,8.672455417283565,1.5665607066460696
BAJAJFINSV,2023-06-19,down,1,7.022642562763748,1.354609866303802
BAJAJFINSV,2023-07-04,up,6,6.177408066622436,4.479850712917766
BAJAJFINSV,2023-07-20,up,6,-0.03311416345449514,-1.5107544065889544
BAJAJFINSV,2023-10-06,up,2,-2.4362786945223536,1.1379322378717749
BAJAJFINSV,2023-10-17,up,1,-5.044868838723227,0.3492817413683458
BAJAJFINSV,2023-11-28,up,1,1.7304062186369595,0.9097545999028123
BAJAJFINSV,2023-11-30,up,3,3.4437393316824494,0.3989063690556405
BAJAJFINSV,2023-12-01,up,4,2.526235778420949,0.6930331551850744
BAJAJFINSV,2023-12-04,up,5,1.9919648056657024,-0.04969539252254185
BAJAJFINSV,2023-12-07,down,1,0.4454603673031743,-1.0603918326425044
BAJAJFINSV,2023-12-14,up,2,-1.3343953088386318,0.3653398420816467
BAJAJFINSV,2024-04-09,down,1,-4.8646281618859195,0.3794190036889633
BAJAJFINSV,2024-08-30,up,12,6.378376243605621,0.8726134796706475
BAJAJFINSV,2024-09-02,up,13,5.103140620947411,2.6370794480344406
BAJAJFINSV,2024-09-06,down,3,0.2832832900536708,-1.5403353336849057
BAJAJFINSV,2024-09-16,up,1,0.019073142719605585,-2.9969468719540204
BAJAJFINSV,2024-09-26,up,6,-5.663041399112345,1.4552739602757825
BAJAJFINSV,2024-09-27,down,1,-12.000414153847249,0.6260011984275948
BAJAJFINSV,2025-01-21,down,1,1.2744076608828703,-1.5280330224596184
BAJAJFINSV,2025-01-23,up,2,0.5225131436975561,-0.497512437810943
BAJAJFINSV,2025-01-28,up,1,4.1930776468732445,0.11944530867042946
BAJAJFINSV,2025-01-29,up,2,2.908179357157059,1.558700731005347
BAJAJFINSV,2025-02-13,down,7,3.2231699585339335,0.9706034690055931
BAJAJFINSV,2025-02-14,down,8,3.370391035280851,-1.1524493084550058
BAJAJFINSV,2025-02-17,up,1,2.5899669568060224,0.8024785439386006
BAJAJFINSV,2025-02-18,down,1,0.906922861826498,-0.901022270969043
BAJAJFINSV,2025-02-27,down,7,-1.5191585136662522,-0.6404907186211894
BAJAJFINSV,2025-03-27,up,1,2.3849432729238007,0.3953941113441939
BAJAJFINSV,2025-03-28,down,1,0.6798000466534004,-1.1653143677585187
BAJAJFINSV,2025-04-17,up,4,1.9080373528834516,1.2470104813563365
BAJAJFINSV,2025-04-21,up,5,-1.5463448807190083,2.6392306920267616
BAJAJFINSV,2025-04-24,down,1,-4.494142190692552,-1.1409160591345224
BAJAJFINSV,2026-02-18,up,3,-13.072106676925577,0.13194368788662647
BAJAJFINSV,2026-07-02,up,2,3.9018458564130665,3.6598798076531436
BAJAJFINSV,2026-07-03,up,3,0.2880309073256315,0.7369156145127009
BAJAJFINSV,2026-07-28,down,1,5.156507855821801,0.5389718076285188
BAJAJFINSV,2026-07-31,up,3,3.9788205502052865,4.899666193454344
BAJAJFINSV,2026-08-03,up,4,-2.2026284580452193,1.3786036367503973
BAJAJFINSV,2026-08-05,up,1,-4.988123515439414,-2.151948097989842
BAJAJHFL,2025-03-21,up,5,-0.3147906321219418,
BAJAJHFL,2025-04-24,down,1,-7.962981398591551,
BAJAJHLDNG,2022-09-15,down,2,-7.483811145471265,-3.3599127649423965
BAJAJHLDNG,2024-07-22,down,2,-6.482727682147704,-0.7369409220191248
BAJAJHLDNG,2024-09-20,up,2,-2.571587731709002,1.938595560051648
BAJAJHLDNG,2024-12-30,down,1,-6.215194379650679,7.8260208848157875
BAJAJHLDNG,2025-03-28,down,1,-3.7702114427860534,-2.8373756218905366
BAJAJHLDNG,2025-06-06,up,3,-0.5819200336504737,0.740465634502474
BAJAJHLDNG,2025-06-27,up,4,-2.964052974563791,-1.8989559246023302
BAJAJHLDNG,2025-07-01,up,1,-3.114186851211065,-0.511284408407775
BAJFINANCE,2021-10-13,up,5,-5.518463233909299,0.05493346065414961
BAJFINANCE,2022-01-17,up,1,-10.790439957864262,-0.10615740624596581
BAJFINANCE,2022-01-19,down,2,-10.616832488654115,-4.693023241251259
BAJFINANCE,2022-03-31,down,1,-4.176307837392656,-1.106200764520926
BAJFINANCE,2022-04-04,up,2,-10.31418940482155,-0.6845253352216862
BAJFINANCE,2022-07-18,up,2,4.1560973441796545,0.38501101151113826
BAJFINANCE,2022-07-20,up,4,15.467686747897712,-0.8099761794125415
BAJFINANCE,2022-07-21,up,5,14.50163451308657,1.46677067044092
BAJFINANCE,2022-07-22,up,6,12.067875830546072,-1.1808535566582234
BAJFINANCE,2022-07-26,down,2,11.168179605313998,-1.3615220060112176
BAJFINANCE,2022-07-27,up,1,17.324623920521674,1.6581670489957956
BAJFINANCE,2022-07-28,up,2,16.490682357402253,11.041519511576814
BAJFINANCE,2022-07-29,up,3,5.3404315271230685,1.4771549671475315
BAJFINANCE,2022-08-01,up,4,3.1632501367345522,-1.2999712825335963
BAJFINANCE,2022-08-02,up,5,2.457619150847168,-0.2797264585502668
BAJFINANCE,2022-08-17,up,7,-2.3852047381522468,0.7398816082921034
BAJFINANCE,2022-09-20,up,2,-4.890890110665258,0.5554239385085147
BAJFINANCE,2022-09-22,down,2,-6.447079405815137,-0.7573663076022585
BAJFINANCE,2023-04-27,up,4,3.899770536586522,1.5202484547347295
BAJFINANCE,2023-04-28,up,5,1.6629420637884973,0.7044166781803529
BAJFINANCE,2023-05-02,up,6,0.9920298750215162,-1.4133562073477601
BAJFINANCE,2023-05-04,up,1,4.580764836921136,0.21403925251091138
BAJFINANCE,2023-05-05,down,1,4.406857231890426,-0.5682661971411096
BAJFINANCE,2023-05-08,up,1,3.613448753869153,2.619658004865233
BAJFINANCE,2023-05-09,up,2,-0.21067718603587915,-2.045394141833401
BAJFINANCE,2023-05-16,down,1,3.2732658322968566,0.018426386585601584
BAJFINANCE,2023-05-26,up,2,1.4110554428177435,0.46147615152889454
BAJFINANCE,2023-05-29,up,3,3.0504971950894078,-0.0949029717066674
BAJFINANCE,2023-05-30,up,4,2.2833715476220373,-0.026540402676455965
BAJFINANCE,2023-06-02,up,1,1.045649232071355,-0.31844947306625127
BAJFINANCE,2023-06-13,up,2,0.36918501609517484,0.07378549923233724
BAJFINANCE,2023-06-19,down,1,1.0793982148595394,1.6741859652121827
BAJFINANCE,2023-07-04,up,6,2.2943708767994897,5.972497301374546
BAJFINANCE,2023-07-05,up,7,-6.6140255237189916,-2.306651642552693
BAJFINANCE,2023-09-13,up,1,4.316193500442922,-0.27206741649163924
BAJFINANCE,2023-09-15,up,3,3.5843458191923583,-0.799524657102435
BAJFINANCE,2023-09-20,down,2,2.8524877525683,-0.9598333363586065
BAJFINANCE,2023-09-25,up,1,3.674122788283629,1.752253216894628
BAJFINANCE,2023-09-26,down,1,0.9944126014691967,-0.43286544741358846
BAJFINANCE,2023-10-03,down,1,2.885591727257819,1.07753436692557
BAJFINANCE,2023-10-04,down,2,1.9109821054912324,-1.2541832913340656
BAJFINANCE,2023-10-06,up,2,-7.177403537661798,0.23301735590317563
BAJFINANCE,2024-04-24,up,4,-8.533052955843756,-0.6317192966144636
BAJFINANCE,2024-06-14,up,4,-3.577673107903301,0.04584585604401337
BAJFINANCE,2024-06-18,up,5,-4.574145193195312,-0.9741022562729018
BAJFINANCE,2024-09-13,down,1,1.7846405174613,2.436877275819316
BAJFINANCE,2024-09-19,up,1,0.6478061328084594,-1.0805348258706382
BAJFINANCE,2025-01-23,up,2,1.118983990472655,-1.0525180102119558
BAJFINANCE,2025-01-28,up,1,11.428502060351953,1.2646695733855573
BAJFINANCE,2025-01-29,up,2,8.785499127264252,1.3513435909039195
BAJFINANCE,2025-01-30,up,3,7.665090993142543,1.265853546782325
BAJFINANCE,2025-02-03,down,2,0.7603402324934727,1.6051408350673757
BAJFINANCE,2025-02-04,up,1,0.08611242721032752,0.21816402057097672
BAJFINANCE,2025-02-05,down,1,2.0269650601344225,0.02109450309921712
BAJFINANCE,2025-02-06,down,2,0.854487673929305,-0.5403774054490218
BAJFINANCE,2025-02-27,down,7,4.0185355120792465,1.0891112728818708
BAJFINANCE,2025-03-21,up,5,1.4916407389719666,1.9337310174579958
BAJFINANCE,2025-03-25,up,7,-0.21369012469875104,-0.6388772440765078
BAJFINANCE,2025-04-15,up,2,-2.946778417496121,0.5364803528373985
BAJFINANCE,2025-04-22,up,6,-2.997094443409609,-0.8500159207151192
BAJFINANCE,2025-09-15,down,1,1.5725696544136358,-0.3737038448630825
BAJFINANCE,2025-09-24,down,4,0.27138324653566137,-1.3486270446430026
BAJFINANCE,2025-10-15,up,1,4.472365172271342,1.4025950164994416
BAJFINANCE,2025-10-16,up,2,2.4182965149850633,-1.1433916414224532
BAJFINANCE,2025-10-23,up,6,-6.939133533434749,-0.08634513383495301
BAJFINANCE,2026-02-13,down,2,-6.847996763391739,1.5928330198278884
BAJFINANCE,2026-02-23,up,2,-17.151652895687686,-1.4861950137789681
BAJFINANCE,2026-04-21,up,3,4.639789010614703,0.07863583171714428
BAJFINANCE,2026-04-30,down,1,3.1194243083224826,-1.3649457801955034
BAJFINANCE,2026-05-06,up,1,-4.9725705407258625,1.2629161882893314
BAJFINANCE,2026-05-07,down,1,-8.157383812644081,-1.8120778222707412
BAJFINANCE,2026-06-24,up,1,5.5986267528093325,1.385269598516481
BAJFINANCE,2026-06-25,up,2,0.5887130720699796,-2.359621168151005
BAJFINANCE,2026-06-30,down,2,4.519177627484017,-1.0120391774342319
BAJFINANCE,2026-07-01,up,1,3.966052921849106,-2.096914389798299
BAJFINANCE,2026-07-03,up,3,2.4709832055437086,0.8897260319126188
BAJFINANCE,2026-07-07,down,1,1.042575854816108,-1.9514953482326236
BAJFINANCE,2026-07-17,up,1,7.847118733463732,-0.11005136811245153
BAJFINANCE,2026-07-20,down,1,7.2765554534249155,0.019505683674236884
BAJFINANCE,2026-07-21,down,2,6.3521955047565415,-0.8423231171184598
BAJFINANCE,2026-07-31,up,3,1.4102954251300703,8.939667086990944
BAJFINANCE,2026-08-03,up,4,-6.935146240141021,0.5826274619088689
BALKRISIND,2023-06-14,up,3,1.2548939153032235,
BALKRISIND,2023-06-16,up,1,4.108654278559265,
BALKRISIND,2024-05-21,up,3,19.572299224008983,
BALKRISIND,2024-06-07,up,3,5.513639336006193,
BALKRISIND,2024-06-10,down,1,3.164238198387559,
BALKRISIND,2024-06-18,up,5,-3.396066790874308,
BALKRISIND,2024-07-31,up,4,-14.945164829963776,
BALKRISIND,2024-08-01,up,5,-15.576842434794925,
BALKRISIND,2025-07-17,down,1,-10.122718841268075,
BALKRISIND,2025-07-22,down,1,-13.652317840224914,
BALRAMCHIN,2022-01-06,down,1,2.629969521709019,
BALRAMCHIN,2022-01-13,up,5,-9.35607953535892,
BALRAMCHIN,2022-01-14,down,1,-1.5285675015417333,
BALRAMCHIN,2022-01-18,down,1,-2.3034411631540297,
BALRAMCHIN,2022-03-14,up,5,1.1733516834680158,
BALRAMCHIN,2022-03-21,down,1,-2.410277524317117,
BALRAMCHIN,2022-04-05,down,1,-10.552789529723771,
BALRAMCHIN,2022-04-06,down,2,-14.3892177745224,
BALRAMCHIN,2022-12-19,up,1,-4.717485387005094,
BALRAMCHIN,2022-12-21,down,2,-4.962837165948242,
BALRAMCHIN,2023-09-14,up,2,-0.32191981270118797,
BALRAMCHIN,2023-09-28,down,1,-6.418961920099164,
BALRAMCHIN,2024-06-14,up,4,-0.621493303886933,
BALRAMCHIN,2024-06-21,down,1,-2.0544978037039474,
BALRAMCHIN,2024-07-11,down,2,7.9755578561995,
BALRAMCHIN,2024-07-31,up,4,0.7719876865717623,
BALRAMCHIN,2024-08-08,down,1,15.005048182933356,
BALRAMCHIN,2024-08-12,down,1,13.658814598530622,
BALRAMCHIN,2024-08-13,down,2,12.277116586085812,
BALRAMCHIN,2024-08-16,up,2,8.606104389322521,
BALRAMCHIN,2024-08-19,up,3,9.577610621158229,
BALRAMCHIN,2024-08-20,up,4,5.824753269135652,
BALRAMCHIN,2024-08-22,up,6,1.085718418079007,
BALRAMCHIN,2024-08-28,up,10,-2.5626945401701073,
BALRAMCHIN,2024-08-30,up,12,0.04971334761443291,
BALRAMCHIN,2024-09-20,up,2,9.909293155798915,
BALRAMCHIN,2024-09-24,up,4,7.373482122285546,
BALRAMCHIN,2024-09-27,down,1,9.822282479769484,
BALRAMCHIN,2024-10-01,down,3,-8.13773348308221,
BALRAMCHIN,2026-08-20,up,1,4.816520727129503,
BANDHANBNK,2022-01-20,down,3,5.0952472382505,-3.0264085075087377
BANDHANBNK,2022-01-24,down,5,5.17453416432514,-1.7060446754083802
BANDHANBNK,2022-01-25,up,1,3.3418118411159714,2.349984449611875
BANDHANBNK,2022-02-03,down,1,-0.8469086313423357,-0.8317211206609998
BANDHANBNK,2022-04-01,up,1,5.834467917837061,1.851188680674598
BANDHANBNK,2022-04-04,up,2,3.2330626083588276,-0.0021652366975266624
BANDHANBNK,2022-04-12,down,2,1.4322309351679108,1.4925391537812915
BANDHANBNK,2022-04-21,up,2,-6.1584512225682175,-0.6748805268475655
BANDHANBNK,2022-04-26,up,1,-3.1899362619348115,-1.9607843137254832
BANDHANBNK,2022-09-15,down,2,-15.708908802394905,-2.350595202127015
BANDHANBNK,2022-12-13,up,2,-5.356566767893456,-1.0089874173390911
BANDHANBNK,2023-04-28,up,5,6.921532687440002,0.811730819586276
BANDHANBNK,2023-05-02,up,6,5.715996563300463,-0.3464935360219412
BANDHANBNK,2023-05-03,down,1,4.852083667683105,-0.7542956629821074
BANDHANBNK,2023-05-05,down,1,3.824996319793761,-2.5316361079487093
BANDHANBNK,2023-05-11,down,1,2.6662866542386254,0.5291491499043621
BANDHANBNK,2023-05-15,up,2,4.656988510374216,1.028218584428786
BANDHANBNK,2023-05-18,down,3,2.386913731446194,-1.0017821014255857
BANDHANBNK,2023-05-23,up,3,4.852295381989413,1.666453808330548
BANDHANBNK,2023-05-24,down,1,-1.6656104973758579,1.819214192075358
BANDHANBNK,2023-05-25,up,1,-6.213209924331686,0.07215829250695194
BANDHANBNK,2023-05-30,up,4,-7.570082767927255,-0.0858789434679319
BANDHANBNK,2023-06-01,down,2,-11.840715871457741,-0.7746266934900436
BANDHANBNK,2023-09-08,up,6,3.6596835105842107,1.9344433859736831
BANDHANBNK,2023-09-15,up,3,2.0128237543684424,0.9398594218157807
BANDHANBNK,2023-09-27,up,1,-10.126154151226451,0.7379378994522456
BANDHANBNK,2023-09-28,down,1,-12.676357737648559,-2.782258729694287
BANDHANBNK,2023-12-11,up,2,4.830769143948999,-1.7366468099555665
BANDHANBNK,2023-12-15,up,3,-5.4847961086541215,2.4016062041489095
