ticker,i,vol_zscore,body_atr_daily,dist_to_trigger_pct,consolidation_days,immediate_fade,swing_pnl,day1_pnl
ADANIPORTS,1095,0.6451092900921791,0.8011623848066769,1.5028969928537306,5,False,-1.0348419793113073,1.5093692241460177
ADANIPORTS,1140,0.4065334097142086,0.533994623285125,-0.09439434599141094,6,False,9.771923371355173,0.7713028048853099
ADANIPORTS,1141,2.0955982651886176,0.4873604045209771,1.7880924636306972,6,False,9.09807238303122,2.392328785117326
ADANIPORTS,1142,0.7854910629242456,0.2907036624345704,0.6281086554353665,6,False,6.237032056136549,0.5641528227837922
ADANIPORTS,1143,-0.8509019371988987,0.12382881317090998,-0.5038145090787705,6,False,4.709268077473738,-0.497512437810943
ADANIPOWER,94,1.1271913562272269,1.3313963518193956,-2.9559000057252427,2,True,-9.539405787461131,-3.3309100299376615
ADANIPOWER,110,4.571380090069677,0.3642449020833913,-2.5477580286150547,2,False,7.092768563396623,-1.6753084936413698
ADANIPOWER,215,3.022141386744401,1.1807600332242099,1.82397275749826,2,False,11.592076068772794,2.4311310527757035
ADANIPOWER,216,3.8253438730197575,0.4614982025776485,2.1724048418271025,2,False,9.047887843820668,4.144307969198735
ADANIPOWER,411,-0.08315944712303873,0.33786189386787246,-0.4277616717139554,1,False,9.778216539806017,0.26968390974380085
ADANIPOWER,412,-0.06313823142062797,1.0701153741980907,3.579326576617703,1,False,14.197533064861734,5.951720995971033
ADANIPOWER,413,2.3320219358068184,0.6774352006977515,4.414545785071544,1,False,15.167984458786954,4.19328501884122
ADANIPOWER,476,1.6468861078598107,1.4407937012574321,2.4450167514505683,4,False,14.177648194988413,3.4008672223347913
ADANIPOWER,477,0.02630029049027432,0.2863679774743503,-1.3282030811665013,4,False,10.012550416694953,-1.255967315105555
ADANIPOWER,542,1.1969151963568436,0.28189964195801664,-0.3457512309871791,4,False,12.85716501078078,-0.37104958970622937
ADANIPOWER,543,1.1442948569015663,0.5534567221355187,-3.9510628739464093,4,False,11.665017006307243,-3.9010101731446034
ADANIPOWER,640,1.5268529300363327,0.5959714832008369,4.4736228630016805,5,False,5.16602915590183,4.748808242839697
ADANIPOWER,641,1.811393081035532,1.2079180770199824,4.473804933562353,5,False,0.03512663578961739,6.553641990474679
ADANIPOWER,642,0.9460642340122976,0.5045907744185945,3.391752263678449,5,False,-4.000269337833052,1.4592009694805563
ADANIPOWER,667,0.6334408779736471,1.4275797794078826,-0.9626955177818197,3,False,7.2371879081756685,-0.6552001900785309
ADANIPOWER,668,0.15693238889961578,0.4051898013754594,0.08917677179656192,4,False,6.394128234582985,1.0669921211424072
