ticker,date,gap_pct,day0_close_pnl,day1_open_pnl
ACC,2022-09-14,0.9787874793734996,5.268217344000781,6.298569475123528
ACC,2022-11-28,0.431320562009363,-0.01878885270466535,0.4124506691196128
ACC,2022-11-29,0.11534783665512194,-1.6302659401331798,-1.5167985799717343
ACC,2022-12-01,0.4520108600823747,-0.21293928581799237,0.23810906556711586
ACC,2022-12-02,0.03448826608323241,-0.29307378289058494,-0.2586865928734028
ACC,2022-12-06,-0.04958910157476515,-0.7870774831820304,-0.8362762801041868
ACC,2022-12-13,0.1316012083149909,-0.39639575902842283,-0.26531621232200875
ACC,2023-08-03,0.5374367913050015,-0.6371380706481022,-0.10312549374617008
ACC,2023-12-14,0.2528712446975723,0.23372985514831246,0.4871921354398179
ACC,2024-01-02,0.6924514106542601,-0.17610844766762224,0.5151234975564689
ACC,2024-01-04,-0.010601306300417335,0.5427870431564674,0.5321281943390543
ACC,2024-01-05,0.9506024572719207,-0.06877845761685819,0.8811701899468893
ACC,2024-01-25,2.123483822993122,4.610831830815076,6.832225921840962
ACC,2024-02-09,0.6830140537041451,1.1987296038432182,1.8899311492075466
ACC,2024-02-12,-0.030346835529782012,-0.8229138746249864,-0.8530109818346787
ACC,2024-02-16,0.8675231033465902,0.5727627702237559,1.445254722929401
ACC,2024-06-03,-0.10623593277087062,0.24983986606166297,0.14333851357863914
ACC,2024-07-01,0.6691846701428972,0.8076822100349546,1.4822717657108742
ACE,2024-03-27,0.7488059177371387,-1.8421355913089243,-1.1071236938922424
ACE,2024-04-01,0.22410206245175868,8.521145902449877,8.764344028613547
ACE,2024-04-02,0.0,-3.0870143976219677,-3.0870143976219677
ACE,2025-09-19,0.008693529211956097,-1.227569532570194,-1.218982722474149
ACMESOLAR,2026-06-24,1.3081025234377153,0.0034757103903659825,1.3116236996834063
ACMESOLAR,2026-06-29,-0.06591957811470373,3.0202557071572267,2.952345189222383
ACUTAAS,2021-10-18,1.1977300858528217,1.3561647555878409,2.5701380347320724
ACUTAAS,2026-02-24,1.203359278733096,-1.2863752760454372,-0.09849571355597941
ACUTAAS,2026-03-24,1.6301872613593948,-1.5286053273141365,0.07666280472291565
ACUTAAS,2026-03-25,-0.4787756666194243,0.7139458968266954,0.23175203098042552
ACUTAAS,2026-05-06,0.5175330289317381,-1.748608105497329,-1.2401247010581207
ACUTAAS,2026-05-08,0.3913232264491473,-0.8853710018894567,-0.497512437810943
ACUTAAS,2026-05-11,-0.010676754186800252,1.352608066161598,1.341786897336461
ACUTAAS,2026-05-12,0.28079466519517204,-3.4139056514991273,-3.1426970512481667
ACUTAAS,2026-05-19,-0.5716265373289398,0.7803572722167473,0.20427000563383313
ACUTAAS,2026-05-21,-0.11331497315054673,2.6006079300147755,2.4843460786865723
ACUTAAS,2026-05-26,0.46790401157921213,-0.17515566537147365,0.2919287858229591
ACUTAAS,2026-05-29,1.4110120086791689,1.3532134554904651,2.783319468529677
ACUTAAS,2026-06-05,-2.8933704117821812,3.878210867725995,0.8726294501904874
ACUTAAS,2026-06-08,-0.4885094810447188,-1.4690931298723897,-1.950425951692314
ACUTAAS,2026-06-24,0.20191682428074564,-1.44429073854212,-1.2452901802540217
ACUTAAS,2026-06-29,0.470827001233709,6.9540790505328465,7.457647733623607
ACUTAAS,2026-07-02,0.4658960654527977,1.7571436123571926,2.2312261407643197
ACUTAAS,2026-07-21,-0.1903725863475647,-0.35388195339971507,-0.5435808455199753
ADANIENSOL,2022-04-07,3.686243031778891,-5.667298211287386,-2.1899655649121996
ADANIENSOL,2022-04-11,1.142753491746773,0.769181668509944,1.9207250106314966
ADANIENSOL,2022-04-12,2.8893305389218193,-4.546336980103494,-1.788365143950088
ADANIENSOL,2022-04-29,-0.5556551353289141,-3.288435869433315,-3.8258186419817264
ADANIENSOL,2022-07-11,-0.8900184546890233,3.6328595065800995,2.7105079318495706
ADANIENSOL,2022-07-12,0.843695932791988,-0.6185805850592363,0.2198964084955568
ADANIENSOL,2022-07-14,2.8122459113003373,2.232433223064989,5.107460646403483
ADANIENSOL,2022-07-15,1.1300085223398426,-3.0362488516523567,-1.9405502000956365
ADANIENSOL,2022-07-19,0.4043237890914986,-0.1762709630654502,0.22734012058911457
ADANIENSOL,2022-07-20,-0.4886128364389286,-1.290458649898707,-1.7727661397252903
ADANIENSOL,2022-07-29,0.6528107811290651,0.8188155882772552,1.476971685844175
ADANIENSOL,2022-08-01,0.41848401452440065,3.4281119381032177,3.8609420530886007
ADANIENSOL,2022-08-02,0.3974951511885205,3.6544852434661435,4.066506796298341
ADANIENSOL,2022-08-03,-0.009987523257204423,1.3338333797673574,1.3237126395911236
ADANIENSOL,2022-08-16,0.20660883800489582,0.30343911336228047,0.5106748833933583
ADANIENSOL,2022-08-17,-0.17510888659276747,-0.2549181081110241,-0.4295806104429589
ADANIENSOL,2022-08-19,-0.06189395502372852,-0.3096605540093389,-0.37136284786905005
ADANIENSOL,2022-08-24,-0.8485542960873449,-0.4840657919301772,-1.3285125269442144
ADANIENSOL,2022-08-29,1.412248589236298,1.3571521212464743,2.7885670721688793
ADANIENSOL,2022-08-30,0.5377849645445298,0.6125855575803696,1.1536649151485445
ADANIENSOL,2022-09-13,-3.394806781449433,-0.7666693993440554,-4.135449236033262
ADANIENSOL,2022-09-15,0.014617276526629475,0.2447859437475275,0.259439001312467
ADANIENSOL,2022-09-16,1.715611453690702,-2.759472328096979,-1.0912026977285327
ADANIENSOL,2023-08-18,0.814310745169311,2.0661427467442373,2.897278314310814
ADANIENSOL,2023-08-21,2.333386181344377,2.79141070853437,5.189931281616267
ADANIENSOL,2023-08-22,0.5051268512852758,2.507849637441817,3.025644310635678
ADANIENSOL,2024-01-03,2.2650481688730073,4.371753922927479,6.735824423979397
ADANIENSOL,2024-06-03,-0.18003611111611084,5.288408968705771,5.0988518117425
ADANIENSOL,2025-03-19,0.7494748007077279,1.086032064163911,1.8436464015201715
ADANIENSOL,2025-03-21,0.84765993621434,0.5543379345110733,1.406696771307514
ADANIENSOL,2025-03-27,0.0,2.545300888627522,2.545300888627522
ADANIENSOL,2025-03-28,-1.6743091268277,-1.675825311368806,-3.3220759420585666
ADANIENSOL,2025-04-03,-0.36750156495980457,-1.670555318202327,-2.0319175662242173
ADANIENSOL,2025-04-17,1.07750099249313,0.7311200822093911,1.816498900844632
ADANIENSOL,2025-04-21,0.4693359374999817,-0.44441612641169526,0.02283400649500944
ADANIENSOL,2025-04-24,1.6949139634054422,0.8340816682689045,2.543132598336051
ADANIENSOL,2025-04-25,-0.03827588946052618,-6.370180168482564,-6.406017814823361
ADANIENSOL,2025-09-22,0.43737737136291255,3.7526521357686082,4.2064427583993425
ADANIENSOL,2025-10-16,-0.8333798525588465,-0.6076034781800854,-1.4359196857683276
ADANIENSOL,2025-10-29,0.4495929591210368,0.38960440684678854,0.8409489999494202
ADANIENSOL,2025-10-31,0.08111820959912919,-0.22434728168700957,-0.14341105858606262
ADANIENSOL,2025-11-04,0.0,-2.475889714820134,-2.475889714820134
ADANIENSOL,2025-11-12,0.12975224686007092,-1.393130842910817,-1.2651862146211168
ADANIENSOL,2025-11-13,0.5482646810342606,-0.5169874177130662,0.028442803904482616
ADANIENSOL,2025-11-14,0.1611588077753412,-1.6407246330800485,-1.482209997562256
ADANIENSOL,2026-01-01,1.0034403435607242,0.7932288618921479,1.804628783869866
ADANIENSOL,2026-01-02,-0.3024929736588189,-0.8536414595172293,-1.1535522277407728
ADANIENSOL,2026-02-24,0.3760509599722184,-0.6603556306144176,-0.2867879443303578
ADANIENSOL,2026-04-17,-0.5318362424592715,1.9546471649985353,1.4124154005036083
ADANIENSOL,2026-04-20,0.7106519770030184,-1.0514113493979904,-0.348231247935904
ADANIENSOL,2026-04-22,-0.22658984293965068,5.404065663624413,5.165230756785211
ADANIENSOL,2026-04-24,0.9242571818706358,1.1137769564281363,2.0483283018085885
ADANIENSOL,2026-04-27,0.2855533811468858,0.2566150879375284,0.5429012421445556
ADANIENSOL,2026-04-28,0.24731261617494393,-1.7128779852736864,-1.4698015324560165
ADANIENSOL,2026-05-27,0.0,2.9172455777484396,2.9172455777484396
ADANIENSOL,2026-05-29,0.5616863626339175,-3.4019023802433823,-2.859324039349409
ADANIENSOL,2026-06-05,-1.2729560219086444,-0.4659943866350824,-1.7330185049373004
ADANIENSOL,2026-06-08,1.719307156154315,-1.8105400906635372,-0.1223616798530558
ADANIENSOL,2026-07-08,0.30202355783750523,-0.99984028955592,-0.7008364849336202
ADANIENSOL,2026-07-16,0.6214856466410179,-1.9140846364182562,-1.3044947510571392
ADANIENSOL,2026-07-17,0.13932569650978444,-1.7184732538033654,-1.5815418321237784
ADANIENSOL,2026-07-21,0.49954486473051674,-1.4089237508870034,-0.916417092402011
ADANIENT,2021-10-18,0.6004302799055949,-2.930997187973161,-2.3481655026873383
ADANIENT,2021-11-24,0.4444022818172799,-1.1396288546208555,-0.7002911094377673
ADANIENT,2022-01-11,1.5781753457693393,3.8916417016876537,5.531233977338701
ADANIENT,2022-01-12,0.21310444599147438,-1.5678378063231024,-1.3580744924028387
ADANIENT,2022-01-14,0.3074455286726341,-0.6436052519038449,-0.33813845880048543
