group,close_d0,close_d1,close_d2,close_d3,close_d5,close_d10,mfe,mae,max_h
Common,-1.577253953581026,-1.1065932792393984,-0.5459590738407183,-0.06837865849658176,-2.3662987551479997,-2.51164711224956,0.9006216541967094,-12.789971857603433,15
Common,-0.18206546905129573,2.362541362500048,-0.6972916673543494,-1.412309930770872,-1.3071609411843266,-1.317673273028963,4.09749969067803,-2.5794611480674856,15
Common,1.6002403621947048,-1.4368058772148862,-2.1464993496465024,-2.136058933880547,-2.29260784044788,-1.7603441061154967,3.3222783344353024,-3.3049587102481848,15
Common,-2.6677665113928994,-2.084401696896754,-1.8184073547104274,-3.4355230758740585,-5.4274439749997905,-4.432996324442284,-0.920682906900494,-8.510543106937929,15
Common,1.890219208051569,1.9442544127368233,3.1921522995021157,0.7092214526392304,7.406697250473182,5.600469084373416,10.072312568698138,-13.846161604539608,15
Common,-0.1714355637385201,-2.5734343254023795,0.24175435945663626,3.9057346748123223,3.8484898249527832,3.7140798897943084,6.48446323728451,-16.65437907787516,15
Common,-0.8127690465524973,2.812666921426299,2.657506961633671,2.756024276051683,3.1771882003965413,-0.09605317895360344,10.043840204916021,-17.531158505892552,15
Common,1.4491291329388423,1.296026959163954,1.3932377022707554,1.3421996888305365,-0.2569122886578845,-2.5559487364426703,8.584400050286533,-18.62488931861368,15
Common,-1.3932688657366188,-1.442904243627452,-0.9891115606645906,-2.998069148024707,-1.5208944514363831,-4.312166066195133,5.600264709705649,-20.8612542431843,15
Common,-2.290033407670211,-1.8401412152120433,-3.831831181722356,-7.259887953526823,-4.225489710431695,1.5199546282774534,4.692597298448309,-21.541476595739063,15
Common,0.9688181167740062,2.179324849675135,0.6006714896982679,-3.66936221900529,-2.178068784162368,-3.436409189160783,3.4896627920701917,-11.812176575317379,15
Common,-0.967202171627668,-2.4972422190606802,-6.635783803833329,-4.712662329685635,-7.057095042287543,-7.081289211484099,-0.6184635977325548,-14.527846988719272,15
Common,-2.3981899219919667,-1.4152615021588377,-1.4522549579442656,2.097190144562533,1.8329634619937751,10.777913982102728,21.413923871780604,-2.0599763278523753,15
Common,1.1783189316575182,0.9601117220913169,0.9164702801780722,0.8414104095749497,0.13441905058044767,13.912891681941186,20.321202717225304,-1.7718425416775596,15
Common,-0.9513533879654923,-0.9941685719423443,-1.0678073434462698,-1.7117493829261532,4.826982169081462,16.584031689123236,18.043176503990388,-3.631583904916025,15
Common,3.7554968317484283,6.601571439014475,7.491499990465056,8.366174279263827,15.392372080716532,12.495444413367585,16.836602297816718,3.0961038080466574,15
Common,1.2575235644964433,2.1028390701949284,2.933665025326082,5.068692046392065,8.486983794184578,6.739998415741022,10.979461659578016,-0.637588575878556,15
Common,-0.602535453051356,0.20627646806532507,2.28473260665798,6.7034064451490405,3.113918472284949,4.380432357940944,8.038887127943317,-3.270351179573916,15
Common,0.762502898423767,5.115416809538242,4.040697624522771,1.5793485904379345,2.230976404780116,1.5623616019655673,6.43102249908265,-4.2636552033978425,15
Common,3.4679942127558316,2.4101185767108957,-0.012654935910061393,2.2018920543733778,0.8704282756385462,0.22293485362845367,4.762981056776017,-5.764084184591423,15
Common,-2.786692632050025,-1.6087815643356373,-1.756020447799933,-1.6506238642263638,-2.6053532958261516,3.183459648796516,6.445963329768611,-5.361042213969092,15
Common,1.4775200428983837,1.8437195710315102,2.0076703026291387,1.6920311032418756,3.823353206250868,1.9831532565651955,5.232997317079535,-0.9066186669439924,15
Common,-0.38661255201546396,-0.22625226845742752,-0.5349791098843593,1.3053882129881345,1.2319476815566999,-0.7118188749871912,2.9284415201253244,-3.07671960688769,15
Common,-0.828212108959403,-1.1350763245508988,0.6941876044396444,0.9369935786242678,-2.4459463710265306,-1.7190049811177888,2.3074486272124384,-3.6614818688340933,15
Common,-0.050971898624108114,0.1900372570611708,-0.1234291476342797,-3.167868180551281,-2.345764305746678,-2.11954116500489,1.5503506318618854,-4.374408443886502,15
